filepath,label
../Dataset_Of_animal_Images/Goat/train/images/Goat (531).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (3864).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2984).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1155).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (248).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (1839).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (2177).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (771).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1673).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2856).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2048).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1715).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (55).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1902).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (3441).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (737).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (3691).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1394).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3650).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3786).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (545).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (1247).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (92).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1346).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (220).jpg,0
../Dataset_Of_animal_Images/Goat/train/images/Goat (846).jpg,4
../Dataset_Of_animal_Images/Goat/train/images/Goat (332).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (821).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (205).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1976).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (3).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1840).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (1162).jpg,3
../Dataset_Of_animal_Images/Cow/train/images/Cow (498).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (1650).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1491).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1632).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (155).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1466).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (376).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2087).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (424).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (354).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1056).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (2128).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (2070).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1493).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1121).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (538).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (312).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1982).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1071).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (879).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (324).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (352).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1747).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (764).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (933).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (336).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (1404).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1061).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (1231).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (480).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2040).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (3878).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (551).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2473).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1461).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (13).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (841).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2085).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (981).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (1339).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (840).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2816).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (369).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (1222).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (2166).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (69).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (918).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1106).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (2363).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1760).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (347).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2148).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1025).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (555).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1658).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (255).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (2617).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2099).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (306).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1180).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (678).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (898).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1788).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1367).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1877).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (22).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1768).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (498).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1246).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (3409).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (425).jpg,4
../Dataset_Of_animal_Images/Cow/train/images/Cow (408).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (1005).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1063).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (552).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (190).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (539).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (112).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (141).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (342).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (2664).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (377).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (770).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (733).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (118).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (1894).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (122).jpg,7
../Dataset_Of_animal_Images/Cat/train/images/Cat (1379).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (5).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (788).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (1309).jpg,0
../Dataset_Of_animal_Images/Goat/train/images/Goat (186).jpg,4
../Dataset_Of_animal_Images/Goat/train/images/Goat (90).jpg,4
../Dataset_Of_animal_Images/Cow/train/images/Cow (157).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (201).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (76).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2615).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (739).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1441).jpg,5
../Dataset_Of_animal_Images/Cow/train/images/Cow (306).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (402).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (74).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (434).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (766).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (561).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (406).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1770).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3343).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2914).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (2024).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (193).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (276).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (1820).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (635).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (139).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (3456).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1570).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1682).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (478).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (661).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1381).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (313).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (374).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (972).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1215).jpg,3
../Dataset_Of_animal_Images/Cow/train/images/Cow (214).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (1487).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (6).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1261).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (396).jpg,2
../Dataset_Of_animal_Images/Goat/train/images/Goat (833).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1904).jpg,3
../Dataset_Of_animal_Images/Cow/train/images/Cow (143).jpg,1
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1343).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (206).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1550).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1605).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (418).jpg,4
../Dataset_Of_animal_Images/Dog/train/images/Dog (1295).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (481).jpg,5
../Dataset_Of_animal_Images/Cow/train/images/Cow (578).jpg,1
../Dataset_Of_animal_Images/Deer/train/images/Deer (731).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2748).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (240).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (965).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (521).jpg,0
../Dataset_Of_animal_Images/Goat/train/images/Goat (901).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (2546).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1776).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2009).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (765).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (3316).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (133).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (1368).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2739).jpg,2
../Dataset_Of_animal_Images/Cow/train/images/Cow (594).jpg,1
../Dataset_Of_animal_Images/Cat/train/images/Cat (1758).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1180).jpg,3
../Dataset_Of_animal_Images/Cow/train/images/Cow (38).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (1787).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (3373).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (450).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (795).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (442).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (841).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (3576).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (596).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (2452).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (410).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (915).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (1023).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2531).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (45).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1541).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (498).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1854).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1199).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1570).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (1705).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (2410).jpg,0
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (178).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (1394).jpg,5
../Dataset_Of_animal_Images/Cat/train/images/Cat (1679).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (2192).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1070).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1871).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (1449).jpg,3
../Dataset_Of_animal_Images/Hen/train/images/HEN (1438).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (1352).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2214).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1052).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (456).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (2884).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1544).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1238).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1630).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (859).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (593).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (55).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (636).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (810).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (444).jpg,3
../Dataset_Of_animal_Images/Cow/train/images/Cow (698).jpg,1
../Dataset_Of_animal_Images/Dog/train/images/Dog (1564).jpg,3
../Dataset_Of_animal_Images/Goat/train/images/Goat (940).jpg,4
../Dataset_Of_animal_Images/Hen/train/images/HEN (1642).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (1954).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2033).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (751).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1956).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1928).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (604).jpg,5
../Dataset_Of_animal_Images/Hen/train/images/HEN (704).jpg,5
../Dataset_Of_animal_Images/Dog/train/images/Dog (258).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (993).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (152).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (326).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1441).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (1866).jpg,0
../Dataset_Of_animal_Images/Cat/train/images/Cat (1255).jpg,0
../Dataset_Of_animal_Images/Hen/train/images/HEN (785).jpg,5
../Dataset_Of_animal_Images/Cow/train/images/Cow (868).jpg,1
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1266).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (829).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (277).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1616).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (713).jpg,7
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (61).jpg,7
../Dataset_Of_animal_Images/Dog/train/images/Dog (599).jpg,3
../Dataset_Of_animal_Images/Dog/train/images/Dog (201).jpg,3
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (561).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (296).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1085).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1829).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1725).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2536).jpg,0
../Dataset_Of_animal_Images/Dog/train/images/Dog (1864).jpg,3
../Dataset_Of_animal_Images/Deer/train/images/Deer (2292).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (117).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (992).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1801).jpg,6
../Dataset_Of_animal_Images/Hen/train/images/HEN (1273).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (3084).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (69).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (2348).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (2753).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (2187).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (1107).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1926).jpg,6
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (361).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (3560).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1895).jpg,2
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1181).jpg,7
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (868).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1817).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1363).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (2050).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (2087).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (1488).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (239).jpg,6
../Dataset_Of_animal_Images/Deer/train/images/Deer (1901).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (767).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (1804).jpg,5
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1060).jpg,6
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (790).jpg,7
../Dataset_Of_animal_Images/Goat/train/images/Goat (770).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (1957).jpg,2
../Dataset_Of_animal_Images/Hen/train/images/HEN (624).jpg,5
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1186).jpg,7
../Dataset_Of_animal_Images/Hen/train/images/HEN (471).jpg,5
../Dataset_Of_animal_Images/Goat/train/images/Goat (65).jpg,4
../Dataset_Of_animal_Images/Goat/train/images/Goat (865).jpg,4
../Dataset_Of_animal_Images/Cat/train/images/Cat (149).jpg,0
../Dataset_Of_animal_Images/Cow/train/images/Cow (592).jpg,1
../Dataset_Of_animal_Images/Hen/train/images/HEN (1846).jpg,5
../Dataset_Of_animal_Images/Deer/train/images/Deer (1321).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1048).jpg,2
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (1544).jpg,6
../Dataset_Of_animal_Images/Cow/train/images/Cow (277).jpg,1
../Dataset_Of_animal_Images/Cow/train/images/Cow (173).jpg,1
../Dataset_Of_animal_Images/Sheep/train/images/Sheep (1233).jpg,7
../Dataset_Of_animal_Images/Deer/train/images/Deer (1875).jpg,2
../Dataset_Of_animal_Images/Dog/train/images/Dog (2216).jpg,3
../Dataset_Of_animal_Images/Cat/train/images/Cat (1903).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (81).jpg,6
../Dataset_Of_animal_Images/Cat/train/images/Cat (2706).jpg,0
../Dataset_Of_animal_Images/Deer/train/images/Deer (486).jpg,2
../Dataset_Of_animal_Images/Cat/train/images/Cat (1751).jpg,0
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (832).jpg,6
../Dataset_Of_animal_Images/Dog/train/images/Dog (221).jpg,3
../Dataset_Of_animal_Images/Rabbit/train/images/Rabbit (608).jpg,6
../Dataset_Of_animal_Images/Goat/train/images/Goat (530).jpg,4
../Dataset_Of_animal_Images/Deer/train/images/Deer (2923).jpg,2
../Dataset_Of_animal_Images/Deer/train/images/Deer (1637).jpg,2
